,face_id,file_id,x,y,w,h,ex,ey,ra,rb,theta,Female,Glasses,Occluded,Age,Trustworthiness,Dominance,IQ,upsidedown,BW,Roll,Pitch,Yaw,Trustworthiness_raw,Dominance_raw,Age_raw,IQ_raw,Trustworthiness_num,Dominance_num,Age_num,IQ_num,split
18314,58795,image13548.jpg,212.0,151.0,214.0,214.0,312.272399902,224.944381714,121.128196716,85.9619445801,-1.56450712681,0.0,0.0,0.0,1.888888889,0.510417,0.365079,5.0,0.0,0.0,0.00276984740048647,-0.08102303743362428,-0.043282937258482,"[2, 6, 1, 1, 6, 3, 2, 7, 6, 6, 6, 5, 5, 5, 7, 6, 6, 5, 7, 1, 3, 5, 4, 7, 6]","[1, 4, 7, 2, 1, 3, 2, 4, 3, 4, 1, 3, 6, 5, 3, 5, 2, 1, 6, 4, 5, 1, 2, 6, 1, 6, 1, 4, 6, 5, 3, 3, 6, 2]","[2, 2, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 3]","[4, 4, 3, 4, 4, 5, 7, 4, 6, 7, 7, 5]",25,34,18,12,test
14765,54917,image70649.jpg,364.0,60.0,56.0,56.0,398.90466308599997,76.1389312744,33.4900054932,23.767099380500003,-1.50757110119,1.0,0.0,0.0,3.263157895,0.416667,0.396175,3.611111111,0.0,0.0,-0.139572888612747,-0.421451270580292,0.645657777786255,"[3, 5, 4, 2, 6, 4, 3, 2, 3, 2, 5, 3, 6, 1, 2, 4, 4, 6, 4, 1, 1, 5, 4, 6, 3, 2, 3, 4, 6, 5, 2, 2, 3, 3, 1, 3, 1, 4, 3, 5, 1, 2, 3, 3, 2, 3]","[3, 2, 2, 1, 1, 2, 4, 5, 5, 2, 6, 3, 6, 4, 2, 5, 2, 5, 2, 5, 3, 4, 3, 2, 2, 1, 6, 4, 2, 5, 5, 7, 6, 5, 2, 6, 3, 2, 5, 3, 3, 3, 5, 4, 3, 3, 4, 2, 1, 5, 1, 3, 2, 5, 3, 2, 2, 3, 4, 3, 2]","[3, 3, 3, 4, 4, 4, 3, 1, 5, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 5, 6, 2, 5, 3, 4, 4, 3, 3, 4, 2, 3, 4, 5, 4]",46,61,19,18,test
19294,59866,image18797.jpg,742.0,73.0,83.0,83.0,776.854858398,106.426612854,49.4260597229,35.076557159400004,-1.39275956154,0.0,0.0,0.0,4.347826087,0.301587,0.557692,3.6875,0.0,1.0,0.135426729917526,-0.0139911798760295,-0.30924805998802196,"[4, 5, 1, 4, 1, 1, 3, 3, 3, 2, 4, 2, 3, 3, 2, 1, 1, 5, 1, 1, 4, 1, 5, 5, 1, 5, 3, 4, 2, 2, 4, 2, 2, 4, 5, 2]","[3, 3, 3, 3, 6, 2, 5, 4, 5, 6, 2, 4, 5, 6, 6, 5, 3, 5, 1, 4, 5, 4, 1, 2, 3, 2, 2, 4, 6, 5, 3, 2, 4, 4, 3, 6, 4, 6]","[4, 6, 4, 5, 5, 3, 6, 5, 4, 4, 5, 5, 4, 3, 3, 5, 5, 4, 4, 5, 4, 5, 2]","[3, 1, 5, 6, 3, 4, 4, 3, 2, 4, 5, 3, 3, 5, 4, 4]",36,38,23,16,test
13934,54074,image63522.jpg,136.0,96.0,95.0,95.0,192.192504883,130.415893555,54.7361106873,38.8449821472,-1.45017266273,1.0,0.0,0.0,4.055555556,0.543478,0.399471,4.375,0.0,0.0,-0.14981618523597698,-0.2588011622428891,0.35700204968452504,"[4, 5, 2, 3, 3, 7, 4, 2, 3, 4, 5, 3, 3, 5, 2, 5, 5, 5, 4, 7, 4, 5, 5, 6, 3, 5, 4, 3, 3, 4, 6, 2, 7, 5, 5, 3, 5, 3, 6, 5, 4, 5, 4, 1, 6, 5, 5, 6, 2, 6, 5, 4, 3, 7, 2, 5, 5, 2, 6, 2, 5, 4, 3, 5, 5, 6, 5, 2, 4]","[1, 3, 5, 2, 2, 1, 2, 3, 4, 5, 5, 3, 3, 3, 4, 3, 4, 5, 3, 7, 6, 2, 7, 4, 3, 2, 1, 1, 4, 5, 2, 3, 6, 3, 1, 4, 3, 1, 2, 3, 3, 2, 4, 5, 1, 4, 7, 7, 2, 2, 5, 2, 3, 5, 7, 6, 1, 2, 4, 2, 4, 4, 1]","[4, 5, 4, 5, 3, 4, 3, 4, 3, 3, 3, 6, 4, 4, 4, 5, 4, 5]","[2, 4, 5, 4, 3, 3, 4, 4, 5, 6, 5, 3, 4, 6, 5, 7]",69,63,18,16,test
13595,53725,image58711.jpg,165.0,58.0,99.0,99.0,231.06477356,95.5691986084,58.4219055176,41.4607086182,-1.4635009765600002,1.0,0.0,0.0,2.631578947,0.307692,0.463542,4.071428571,0.0,1.0,-0.208935514092445,-0.301183134317398,0.7267813086509699,"[1, 6, 1, 3, 4, 3, 2, 3, 3, 2, 5, 4, 3, 2, 3, 3, 4, 3, 3, 5, 2, 1, 1, 5, 2, 3, 5, 2, 4, 3, 2, 4]","[5, 3, 1, 1, 5, 4, 3, 5, 2, 4, 6, 2, 3, 1, 4, 4, 3, 2, 3, 5, 1, 5, 2, 4, 2, 5, 5, 6, 4, 5]","[2, 3, 3, 4, 3, 2, 1, 2, 2, 3, 3, 4, 3, 2, 3, 3, 2, 3, 2]","[6, 4, 5, 5, 6, 4, 4, 3, 4, 3, 2, 3, 6, 2]",32,30,19,14,test
17629,58032,image11137.jpg,321.0,93.0,198.0,198.0,415.729309082,159.127212524,115.824913025,82.1983261108,1.50718796253,0.0,0.0,0.0,6.181818182000001,0.72619,0.5,4.80952381,0.0,0.0,0.162066578865051,-0.27049434185028104,-0.126453027129173,"[6, 7, 4, 7, 4, 7, 7, 4, 1, 7, 6, 1, 4, 6, 5, 6, 7, 6, 1, 2, 4, 6, 4, 7, 2, 7]","[2, 3, 3, 7, 2, 6, 2, 4, 4, 3, 7, 3, 2, 2, 3, 4, 4, 3, 4, 4, 3, 1, 3, 3, 6, 4, 2, 4, 3, 4, 5]","[4, 6, 7, 6, 7, 7, 6, 6, 7, 6, 6]","[4, 6, 5, 3, 6, 6, 4, 5, 5, 4, 4, 7, 6, 5, 4, 4, 5, 5, 5, 4, 4]",26,31,11,21,test
15795,56035,image03124.jpg,-205.0,165.0,1876.0,1876.0,720.120727539,808.234313965,1032.0604248,732.4299926760001,1.51873612404,0.0,0.0,0.0,4.736842105,0.393939,0.464912,,0.0,0.0,0.06347561627626422,-0.17825143039226501,-0.180886507034302,"[5, 6, 2, 5, 4, 3, 2, 3, 4, 2, 5, 5, 5, 1, 3, 6, 2, 4, 1, 2, 2, 3, 4, 2, 4, 6, 5, 5, 4, 3, 6, 3, 2]","[3, 1, 6, 7, 2, 1, 5, 5, 4, 1, 4, 5, 3, 6, 5, 4, 2, 1, 4, 5, 1, 4, 4, 4, 2, 5, 3, 5, 5, 2, 2]","[5, 4, 5, 4, 5, 5, 5, 5, 6, 5, 5, 4, 3, 5, 5, 4, 5, 5, 5]","[6, 4, 5, 5, 3, 6, 4, 4, 6, 6, 4, 2, 4, 5]",33,31,19,14,test
17297,57675,image09828.jpg,49.0,140.0,86.0,86.0,107.63391876200001,171.869247437,50.6476020813,35.943462371799995,1.5507664680500002,1.0,0.0,0.0,3.428571429,0.427536,0.5,3.8,0.0,0.0,0.2099859863519669,0.00111805368214846,0.702455997467041,"[3, 4, 2, 4, 6, 1, 3, 5, 1, 6, 1, 5, 3, 5, 1, 4, 5, 2, 2, 4, 3, 5, 4, 2, 3, 3, 3, 6, 3, 4, 5, 6, 2, 5, 4, 4, 4, 4, 4, 4, 2]","[7, 3, 2, 1, 6, 4, 3, 5, 3, 4, 6, 4, 5, 5, 4, 3, 4, 1, 4, 6, 2, 3, 1, 6, 4, 4, 2, 4, 2, 3, 2, 5, 4, 5, 3]","[4, 3, 4, 3, 4, 4, 3, 3, 3, 1, 5, 5, 3, 3]","[4, 4, 5, 5, 1, 3, 7, 4, 2, 3, 6, 3, 4, 2, 4]",41,35,14,15,test
17081,57423,image08751.jpg,200.0,67.0,332.0,332.0,373.564361572,173.70082092299995,184.617279053,131.018722534,-1.51408863068,0.0,0.0,0.0,3.583333333,0.273333,0.666667,4.1111111110000005,0.0,0.0,-0.0914109796285629,-0.3036001622676849,0.10836707055568699,"[2, 1, 1, 5, 4, 4, 3, 2, 1, 3, 2, 1, 2, 3, 3, 1, 4, 4, 1, 2, 1, 2, 1, 4, 4, 5, 1, 1, 5, 2, 2, 3, 7, 1, 1, 2, 1]","[5, 3, 4, 6, 3, 5, 7, 6, 2, 6, 7, 6, 2, 7, 6, 7, 4, 3, 5, 5, 5, 5, 4, 7, 5, 6, 6, 4, 6, 6, 5, 2, 5, 3]","[4, 4, 2, 3, 3, 4, 5, 5, 3, 3, 4, 3]","[3, 5, 6, 3, 4, 3, 5, 4, 4]",37,34,12,9,test
12029,52017,image45086.jpg,187.0,82.0,210.0,210.0,324.61868286099997,151.446517944,122.83791351299999,87.1752929688,1.31810224056,1.0,0.0,0.0,,,,,0.0,0.0,0.0908268690109253,-0.235404759645462,0.9661488533020021,"[4, 4, 2, 5, 5, 1, 5, 6, 5, 4, 6, 4, 5, 3, 5, 7, 5, 2, 6, 4, 3, 5, 2, 6, 1, 7, 6, 5, 3, 3, 6, 5, 5, 5, 6, 4, 1, 3, 1, 4, 6, 5, 3, 3, 4, 4, 1, 5, 5, 6, 4, 5, 4, 4, 6, 5, 4, 5, 7, 7, 5, 3, 3, 6, 4, 4, 4, 3, 2, 5, 2, 4, 6, 2, 5, 3]","[3, 5, 6, 1, 7, 5, 4, 4, 3, 2, 5, 4, 3, 4, 4, 4, 4, 6, 7, 5, 7, 2, 4, 3, 4, 4, 3, 4, 1, 5, 5, 2, 4, 4, 4, 4, 4, 1, 4, 6, 6, 4, 2, 6, 4, 3, 2, 1, 2, 3, 1, 6, 4, 5, 6, 4, 3, 4, 4, 7, 5, 5, 5, 6, 4, 6, 5, 6, 7, 2]","[4, 5, 3, 3, 3, 4, 2, 3, 4, 4, 4, 3, 3, 2, 4, 4, 4]","[6, 5, 5, 5, 6, 3, 2, 4, 6, 5, 6, 4, 4, 3, 5, 5]",76,70,17,16,test
19144,59699,image18447.jpg,1.0,55.0,655.0,655.0,326.35458374,268.78326416,333.88156127900004,236.948196411,-1.5469913482700002,1.0,0.0,0.0,2.95,0.5,0.535088,3.461538462,0.0,0.0,-0.020960092544555692,-0.42336955666542103,-0.00344253238290548,"[1, 3, 7, 3, 5, 4, 5, 5, 6, 5, 5, 2, 1, 5, 4, 6, 3, 5, 7, 7, 4, 5, 5, 2, 6, 3, 3, 5, 7, 2, 4, 6, 7, 2, 2, 1]","[4, 5, 4, 2, 6, 4, 7, 6, 4, 4, 3, 5, 3, 1, 4, 3, 2, 4, 4, 5, 1, 2, 2, 1, 1, 3, 2, 4, 2, 6]","[3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 4, 2, 4, 4, 3, 3, 2, 5]","[3, 3, 5, 3, 5, 5, 5, 1, 4, 3, 2, 3, 3]",36,30,20,13,test
10937,50846,image34537.jpg,192.0,292.0,178.0,178.0,286.78625488299997,354.392181396,103.342285156,73.33968353270001,1.51359009743,1.0,1.0,0.0,3.1363636360000005,0.361111,0.641667,3.466666667,0.0,0.0,0.0667379349470139,-0.28475269675254805,0.117294281721115,"[1, 1, 4, 5, 3, 3, 7, 3, 3, 4, 6, 2, 4, 3, 2, 4, 3, 1, 1, 4, 2, 1, 2, 1, 1, 3, 4, 3, 3, 3, 4, 3, 2, 3, 3, 3, 2, 2, 2, 3, 2, 1, 5]","[7, 6, 7, 6, 6, 2, 5, 3, 4, 5, 5, 5, 1, 3, 7, 6, 3, 4, 3, 4, 5, 5, 1, 5, 5, 1, 4, 4]","[5, 2, 3, 3, 3, 2, 2, 4, 3, 3, 3, 4, 4, 4, 2, 3, 4, 3, 3, 2, 3, 4]","[4, 3, 4, 3, 5, 2, 4, 2, 3, 4, 2, 5, 4, 4, 3]",43,28,22,15,test
15016,55212,image00351.jpg,861.0,346.0,479.0,479.0,1081.31518555,507.412689209,276.118804932,195.95529174799998,-1.52041876316,1.0,0.0,0.0,3.545454545,0.375,0.457576,3.466666667,0.0,0.0,-0.0495908632874489,-0.174464076757431,-0.0774151161313057,"[3, 3, 3, 5, 6, 3, 5, 5, 2, 5, 3, 6, 7, 6, 2, 3, 6, 4, 4, 2, 2, 5, 3, 1, 3, 3, 2, 5, 4, 3, 2, 2, 2, 4, 5, 6, 7, 1, 4, 2, 2, 6, 5, 4, 3, 2, 3]","[4, 2, 3, 2, 4, 2, 5, 3, 4, 5, 3, 5, 4, 1, 6, 3, 2, 4, 3, 3, 2, 5, 3, 2, 6, 3, 2, 3, 2, 4, 5, 5, 2, 4, 6, 3, 2, 5, 3, 4, 3, 5, 6, 5, 5, 4, 5, 4, 3, 5, 6, 6, 2, 3, 5]","[5, 5, 4, 3, 3, 4, 4, 3, 3, 2, 3]","[3, 3, 1, 4, 3, 4, 3, 4, 4, 4, 5, 3, 3, 3, 5]",47,55,11,15,test
9980,49799,image24163.jpg,138.0,108.0,79.0,79.0,188.612548828,133.931900024,46.453792572,32.967205047600004,-1.47493720055,1.0,0.0,0.0,3.3636363639999995,0.545455,0.372881,5.0,0.0,0.0,-0.140394270420074,-0.25743439793586703,0.490537166595459,"[2, 5, 4, 5, 6, 6, 6, 3, 7, 4, 3, 3, 5, 1, 3, 5, 4, 1, 3, 4, 4, 4, 4, 5, 5, 3, 3, 4, 7, 3, 3, 6, 5, 3, 3, 6, 3, 5, 4, 5, 6, 5, 5, 6, 2, 4, 4, 1, 6, 2, 4, 4, 6, 2, 3, 5, 6, 3, 4, 7, 6, 6, 4, 6, 4, 6]","[1, 3, 2, 6, 5, 5, 2, 1, 2, 3, 1, 2, 5, 3, 5, 3, 6, 3, 3, 5, 3, 2, 2, 4, 1, 3, 4, 4, 5, 6, 3, 2, 1, 3, 3, 2, 3, 3, 5, 4, 1, 1, 3, 4, 4, 5, 4, 2, 2, 3, 1, 6, 5, 2, 4, 5, 4, 3, 3]","[4, 3, 3, 5, 2, 4, 3, 3, 4, 3, 3]","[6, 3, 5, 6, 3, 5, 5, 6, 6, 5, 5, 5]",66,59,11,12,test
15656,55889,image02455.jpg,136.0,23.0,170.0,170.0,222.93588256799998,88.01049804690003,97.0174407959,68.8510894775,-1.31999254227,1.0,0.0,0.0,3.142857143,0.424731,0.611111,3.8,0.0,1.0,-0.192943796515465,-0.155914127826691,-0.11530362069606802,"[4, 4, 3, 3, 1, 2, 2, 4, 6, 1, 7, 3, 5, 4, 2, 5, 4, 5, 2, 5, 5, 5, 1, 5, 4, 1, 5, 3, 5, 6, 1, 1, 1, 3]","[6, 6, 6, 5, 5, 7, 1, 3, 6, 4, 6, 7, 6, 5, 5, 7, 2, 7, 1, 2, 6, 6, 7, 6, 6, 1, 3, 6, 7]","[3, 2, 3, 3, 3, 4, 4, 3, 4, 4, 3, 2, 3, 3]","[4, 5, 3, 3, 3, 5, 4, 4, 4, 3]",34,29,14,10,test
15611,55840,image02245.jpg,191.0,120.0,133.0,133.0,268.25930786099997,164.506668091,77.1888122559,54.7791557312,-1.40743017197,1.0,0.0,0.0,5.428571429,0.466667,0.275,4.173913043,0.0,0.0,-0.11900563538074499,-0.21031679213047005,0.244990631937981,"[5, 2, 2, 4, 2, 2, 4, 3, 4, 6, 2, 4, 4, 3, 3, 3, 1, 5, 2, 2, 2, 6, 1, 5, 4, 6, 4, 5, 5, 3, 3, 5, 4, 4, 4]","[1, 2, 5, 3, 1, 6, 3, 5, 2, 1, 3, 4, 1, 2, 2, 2, 5, 6, 2, 4, 7, 3, 3, 1, 1, 3, 3, 5, 1, 6, 1]","[5, 5, 6, 5, 6, 5, 6, 6, 5, 6, 5, 4, 5, 7]","[4, 5, 5, 3, 7, 3, 3, 4, 4, 5, 3, 3, 4, 5, 4, 4, 5, 5, 5, 3, 4, 3, 5]",35,31,14,23,test
16189,56466,image04727.jpg,878.0,984.0,1614.0,1614.0,1489.67468262,1483.3079834,891.704833984,632.822753906,1.37163710594,1.0,0.0,0.0,2.894736842,0.622222,0.40625,4.666666667,0.0,0.0,0.2531643509864809,-0.40822559595108004,-0.400745123624802,"[4, 4, 7, 4, 4, 5, 6, 5, 4, 6, 1, 4, 5, 5, 5, 3, 6, 7, 5, 3, 2, 5, 1, 3, 2, 3, 1]","[6, 3, 4, 3, 3, 1, 6, 1, 1, 5, 2, 2, 1, 1, 4, 4, 1, 2, 5, 5]","[3, 2, 2, 3, 4, 3, 3, 3, 4, 2, 3, 3, 3, 2, 2, 4, 2, 3, 4]","[7, 5, 3, 5, 4, 5, 4, 3, 5, 4, 4, 7, 4, 4, 3, 6, 6, 5]",27,20,19,18,test
10453,50326,image29273.jpg,267.0,50.0,139.0,139.0,341.459747314,99.74794769290001,80.5308380127,57.1509132385,1.54223263264,1.0,0.0,0.0,4.5,0.333333,0.74359,4.583333333,0.0,0.0,-0.03254459798336029,-0.23671910166740398,0.291314333677292,"[2, 3, 4, 4, 2, 3, 3, 4, 2, 2, 5, 4, 3, 3, 1, 4, 4, 3, 3, 6, 5, 4, 3, 3, 1, 3, 2, 5, 3, 3, 4, 4, 3, 4, 4, 5, 4, 5]","[5, 6, 3, 5, 5, 6, 5, 6, 5, 6, 4, 3, 6, 5, 6, 3, 5]","[6, 3, 3, 5, 5, 5, 4, 4, 5, 6, 5, 3, 5, 4, 3, 5, 5, 5, 5, 3, 5, 5]","[4, 5, 6, 4, 4, 5, 4, 5, 5, 4, 5, 4]",38,17,22,12,test
12627,52655,image49680.jpg,1371.0,430.0,439.0,439.0,1596.80895996,587.820373535,258.291259766,183.30348205599998,-1.46638691425,1.0,0.0,0.0,4.8125,0.468137,0.325137,3.944444444,0.0,0.0,-0.07942885905504228,-0.140858590602875,0.12671087682247198,"[4, 1, 1, 7, 4, 4, 7, 4, 3, 4, 5, 1, 3, 5, 1, 6, 6, 6, 2, 1, 2, 1, 7, 4, 4, 3, 2, 6, 3, 4, 5, 6, 1, 1, 4, 4, 3, 2, 3, 5, 6, 2, 4, 6, 4, 2, 2, 3, 2, 4, 1, 6, 4, 1, 1, 4, 4, 7, 3, 6, 4, 4, 7, 6, 5, 4, 5, 5, 6]","[3, 4, 1, 3, 3, 5, 2, 3, 3, 7, 1, 4, 1, 2, 4, 3, 3, 4, 3, 1, 3, 2, 2, 1, 4, 1, 4, 4, 1, 1, 2, 5, 4, 1, 3, 6, 4, 2, 3, 3, 3, 3, 1, 5, 4, 3, 1, 2, 2, 2, 3, 4, 6, 3, 2, 1, 4, 4, 2, 4, 5]","[4, 5, 4, 6, 5, 5, 6, 5, 4, 3, 4, 6, 5, 6, 5, 4]","[3, 4, 3, 4, 4, 3, 2, 4, 4, 5, 5, 4, 5, 5, 4, 4, 4, 4]",69,61,16,18,test
14097,54240,image65078.jpg,708.0,695.0,851.0,851.0,1255.10998535,936.323852539,494.171386719,350.702270508,-1.5180151462600002,0.0,0.0,0.0,4.75,0.507246,0.354167,4.230769231,0.0,1.0,-0.24158190190792106,-0.5791730880737299,0.647838532924652,"[6, 1, 5, 5, 5, 4, 1, 6, 2, 6, 5, 6, 5, 3, 4, 7, 6, 5, 6, 2, 2, 4, 7, 2, 6, 3, 3, 4, 6, 6, 5, 3, 2]","[1, 1, 2, 3, 2, 6, 2, 3, 4, 4, 4, 4, 2, 7, 5, 6, 5, 7, 1, 3, 1, 6, 4, 2, 3, 3]","[4, 6, 3, 5, 4, 5, 5, 5, 5, 6, 6, 5, 4, 5, 4, 4]","[5, 4, 3, 4, 5, 5, 3, 4, 5, 6, 5, 3, 3]",33,26,16,13,test
18608,59120,image14359.jpg,131.0,52.0,162.0,162.0,218.363815308,116.901390076,93.6468734741,66.4590682983,-1.53906095028,1.0,0.0,0.0,3.764705882,0.5897439999999999,0.440476,4.090909091,0.0,0.0,-0.0312794595956802,0.0577676296234131,0.121167361736298,"[7, 6, 3, 5, 3, 4, 6, 6, 4, 5, 6, 3, 5, 1, 4, 6, 7, 5, 1, 5, 7, 5, 7, 4, 5, 4, 5, 5, 4, 7, 4, 3]","[5, 3, 6, 3, 1, 5, 3, 4, 5, 6, 2, 5, 2, 4, 3, 4, 4, 2, 3, 3, 2, 1, 3, 2, 4, 3, 4, 1, 4, 2, 5]","[4, 5, 4, 4, 4, 3, 4, 4, 2, 3, 4, 4, 4, 3, 3, 5, 4]","[5, 3, 3, 5, 5, 3, 5, 4, 3, 3, 4, 5, 3, 6, 4, 3, 5, 5, 3, 5, 3, 5]",32,31,17,22,test
17293,57670,image09820.jpg,220.0,286.0,340.0,340.0,402.989959717,371.072265625,194.249893188,137.854766846,1.5148546695700005,1.0,0.0,0.0,4.2380952380000005,0.25,0.760417,4.333333333,0.0,0.0,0.10175752639770501,-0.614003658294678,0.129637196660042,"[3, 1, 3, 4, 2, 3, 3, 1, 3, 3, 1, 4, 2, 3, 6, 1, 1, 1, 1, 2, 3, 4, 1, 2, 3, 1, 1, 2, 1]","[1, 5, 7, 7, 7, 5, 5, 7, 6, 5, 5, 6, 7, 6, 7, 7, 7, 5, 5, 4, 5, 3, 5, 6, 7, 1, 4, 4, 5, 5, 2, 5, 5, 2]","[4, 5, 5, 4, 4, 4, 4, 4, 3, 5, 3, 4, 4, 5, 4, 4, 6, 4, 4, 4, 5]","[3, 5, 3, 4, 3, 5, 4, 5, 4, 5, 5, 3, 5, 7, 4]",29,34,21,15,test
17686,58090,image11336.jpg,21.0,98.0,230.0,230.0,138.40313720700001,161.891738892,122.34058380100001,86.8223495483,1.56480836868,1.0,0.0,0.0,3.6,0.37931,0.5362319999999999,3.571428571,0.0,0.0,0.0213128197938204,-0.548310697078705,0.0536501705646515,"[1, 3, 5, 1, 7, 3, 3, 1, 3, 3, 2, 4, 4, 4, 2, 1, 1, 2, 2, 4, 4, 1, 2, 4, 2, 4, 2, 6, 1, 1, 6, 4]","[5, 7, 6, 5, 3, 2, 2, 7, 2, 7, 3, 6, 4, 2, 3, 5, 4, 5, 4, 5, 3, 5, 4, 5, 5, 2, 2, 3, 3, 7, 6, 4, 4, 2, 2, 5, 2]","[4, 4, 3, 3, 4, 3, 5, 5, 4, 4, 4, 2, 3, 2, 4]","[1, 2, 3, 5, 3, 5, 5, 3, 3, 5, 4, 3, 3, 5]",32,37,15,14,test
10974,50884,image34956.jpg,256.0,216.0,220.0,220.0,388.621063232,299.40539550799997,127.36141967799999,90.3855285645,-1.47295022011,0.0,0.0,0.0,2.523809524,0.52,0.440476,3.666666667,0.0,0.0,-0.231422692537308,-0.20052964985370605,0.4293265640735631,"[4, 3, 4, 2, 6, 6, 5, 6, 4, 2, 2, 5, 4, 3, 6, 4, 4, 4, 2, 6, 4, 3, 5, 7, 4, 1, 5, 7, 4]","[2, 1, 4, 2, 6, 2, 3, 4, 1, 3, 1, 1, 5, 2, 1, 4, 6, 5]","[3, 3, 1, 3, 1, 2, 1, 2, 2, 1, 2, 3, 1, 3, 3, 4, 5, 4, 3, 2, 4]","[4, 4, 4, 6, 3, 3, 4, 2, 4, 3, 3, 4]",29,18,21,12,test
18727,59250,image14983.jpg,118.0,45.0,66.0,66.0,149.7265625,69.4221420288,38.530960083000004,27.3445529938,-1.32323360443,1.0,0.0,0.0,3.9375,0.460317,0.333333,4.692307692,0.0,0.0,-0.10621687769889802,-0.367460548877716,-0.311563313007355,"[4, 4, 4, 6, 4, 4, 5, 3, 4, 3, 2, 3, 4, 4, 5, 1, 3, 5, 2, 3, 6, 3, 2, 2, 2, 4, 7, 1, 4, 2]","[4, 2, 3, 3, 4, 2, 4, 3, 4, 2, 3, 3, 3, 3, 2, 1, 6, 2, 5, 5, 2, 7, 2, 3]","[3, 4, 6, 3, 4, 5, 4, 4, 3, 4, 3, 4, 4, 3, 5, 4]","[4, 7, 5, 5, 3, 4, 5, 4, 6, 4, 5, 4, 5]",30,24,16,13,test
10656,50542,image31435.jpg,167.0,100.0,164.0,164.0,276.50817871099997,158.187042236,96.20420837399999,68.2739562988,1.4771096706400002,1.0,0.0,0.0,3.294117647,0.444444,0.593939,5.090909091,0.0,0.0,0.0407074578106403,-0.12825246155262,0.8617950677871699,"[3, 2, 7, 1, 5, 4, 4, 4, 5, 2, 4, 3, 4, 5, 3, 5, 2, 4, 3, 4, 5, 1, 1, 4, 5, 3, 2, 5, 5, 2, 6, 3, 3, 5, 4, 2, 4, 4, 3, 6, 1, 2, 4, 5, 3, 7, 2, 2, 5, 2, 6, 3, 4, 6, 2, 2, 6]","[4, 6, 7, 7, 5, 4, 5, 6, 3, 6, 5, 4, 2, 6, 4, 7, 6, 1, 6, 7, 2, 4, 4, 2, 5, 2, 5, 3, 6, 2, 3, 6, 1, 7, 4, 3, 6, 5, 5, 5, 3, 6, 6, 2, 4, 7, 6, 6, 4, 6, 4, 4, 3, 3, 6]","[3, 4, 2, 4, 3, 2, 4, 3, 4, 3, 4, 4, 3, 4, 2, 2, 5]","[5, 7, 5, 7, 3, 4, 4, 6, 5, 4, 6]",57,55,17,11,test
13995,54136,image64002.jpg,2115.0,650.0,341.0,341.0,2341.79370117,746.555664062,205.016342163,145.49546814,1.45331466198,0.0,0.0,0.0,,,,,0.0,0.0,-0.245723873376846,-0.4197734296321871,1.0936906337738,"[6, 5, 2, 5, 2, 2, 1, 3, 4, 3, 7, 1, 1, 4, 2, 3, 2, 2, 3, 4, 3, 5, 1, 2, 3, 5, 3, 2, 5, 1, 3, 3, 5, 4, 6, 5, 3, 2, 5, 2, 4, 3, 2, 5, 2, 5, 1, 4, 3, 3, 3, 4, 2, 4, 4, 1, 3, 2, 3, 2, 3, 6, 2]","[2, 6, 5, 2, 6, 5, 1, 4, 1, 2, 2, 4, 2, 1, 5, 7, 5, 4, 6, 4, 3, 1, 4, 5, 3, 3, 3, 4, 4, 3, 1, 1, 2, 7, 2, 6, 5, 5, 2, 2, 2, 6, 3, 5, 7, 5, 5, 3, 2, 5, 4, 3, 3, 1, 6, 3, 1, 3, 4, 3, 6, 6, 6, 5, 5, 2, 7, 2, 3]","[3, 5, 5, 4, 5, 5, 3, 4, 4, 5, 5, 5, 5, 4, 2, 4, 3]","[6, 4, 4, 4, 4, 4, 3, 2, 7, 6, 1, 5, 4, 6, 5, 2, 4, 6, 2, 5, 4]",63,69,17,21,test
16689,56987,image06848.jpg,53.0,87.0,289.0,289.0,183.64817810099998,194.16342163099998,151.586746216,107.577690125,1.27933955193,1.0,0.0,0.0,4.714285714,0.442529,0.494872,4.055555556,0.0,0.0,0.299129724502563,-0.16267864406108898,-0.0132117439061403,"[7, 2, 5, 5, 1, 5, 3, 6, 2, 1, 2, 4, 5, 2, 6, 7, 6, 6, 1, 3, 4, 4, 2, 5, 5, 3, 4, 4, 4, 6, 2, 5, 2, 6, 1, 2, 3, 5, 6, 3, 3, 3, 3, 2, 2, 6, 4, 3, 5, 1, 7, 4, 4, 3, 1, 2, 3, 1]","[5, 6, 5, 5, 7, 5, 4, 4, 2, 2, 5, 6, 2, 1, 3, 3, 4, 5, 3, 2, 6, 5, 3, 1, 5, 2, 2, 7, 7, 4, 4, 6, 6, 2, 4, 3, 5, 4, 2, 4, 7, 3, 5, 3, 7, 4, 2, 4, 5, 1, 6, 2, 4, 4, 6, 4, 5, 1, 4, 3, 5, 1, 5, 4, 2]","[5, 5, 4, 5, 5, 4, 4, 6, 4, 4, 6, 4, 4, 6]","[4, 5, 5, 7, 2, 6, 4, 4, 4, 2, 4, 4, 2, 5, 3, 4, 5, 3]",58,65,14,18,test
